#ID  RA(hh:mm:ss) DEC(deg:':'')  Vmag	       V-I color  vel(km/s)    vel_err(km/s)  membership_prob
0220 02 38 51.01 -34 22 47.3     19.07000      1.26000     45.20000      0.40000      0.99200
0221 02 38 55.56 -34 14 00.8     18.97000      1.22000     58.90000      0.70000      0.99400
0222 02 39 04.38 -34 15 51.5     19.36000      1.15000     60.30000      1.30000      0.98600
0223 02 38 59.62 -34 16 31.8     19.12000      1.27000     48.90000      0.60000      0.99300
0224 02 38 57.51 -34 16 54.1     19.05000      1.19000     55.70000      0.40000      0.99500
0225 02 39 02.92 -34 17 26.7     19.06000      1.17000     35.90000      0.80000      0.94600
0226 02 38 58.56 -34 19 27.0     19.33000      1.18000     61.00000      0.80000      0.98300
0227 02 38 59.50 -34 20 31.5     19.21000      1.24000     65.90000      0.40000      0.99300
0228 02 38 59.28 -34 21 20.1     19.33000      1.18000     51.60000      0.50000      0.99400
0229 02 39 09.06 -34 31 43.0     19.53000      1.37000     29.40000      0.80000      0.94100
0230 02 39 04.80 -34 31 05.9     19.46000      1.40000     45.70000      0.40000      0.99100
0231 02 39 06.79 -34 28 45.2     19.05000      1.26000     61.20000      0.40000      0.99400
0232 02 38 57.53 -34 27 23.9     19.40000      1.24000     65.40000      0.90000      0.99100
0233 02 39 07.00 -34 24 04.7     19.42000      1.19000     65.40000      0.70000      0.99300
0234 02 39 07.99 -34 22 40.4     19.31000      1.35000     43.00000      0.50000      0.98900
0235 02 39 09.63 -34 22 26.2     19.06000      1.19000     48.00000      0.60000      0.99400
0236 02 39 01.38 -34 31 59.2     19.29000      1.29000     48.20000      1.20000      0.91900
0237 02 38 50.23 -34 27 14.3     19.04000      1.17000     46.10000      0.90000      0.99000
0238 02 38 47.26 -34 26 47.9     19.27000      1.32000     51.40000      1.00000      0.99200
0239 02 38 55.67 -34 25 14.7     19.22000      1.26000     46.50000      1.10000      0.99100
0240 02 38 53.41 -34 25 02.8     19.20000      1.08000     58.70000      0.90000      0.98900
0241 02 38 56.51 -34 24 17.2     19.37000      1.31000     60.00000      0.80000      0.99300
0242 02 38 59.40 -34 23 37.7     19.18000      1.12000     63.90000      1.90000      0.97900
0243 02 39 08.42 -34 13 53.1     19.30000      1.28000     28.50000      0.60000      0.92400
0244 02 39 12.93 -34 16 25.2     18.91000      1.10000     41.50000      0.90000      0.95900
0245 02 39 06.52 -34 20 04.9     18.93000      1.14000     40.40000      0.30000      0.98600
0246 02 39 06.43 -34 20 49.9     19.37000      1.27000     64.30000      0.50000      0.99500
0247 02 39 16.51 -34 15 34.7     19.28000      1.22000     64.80000      0.50000      0.99300
0248 02 39 20.99 -34 16 16.2     18.96000      1.19000     50.10000      0.50000      0.99000
0249 02 39 14.02 -34 19 13.4     19.20000      1.20000     54.20000      0.50000      0.99500
0250 02 39 09.62 -34 19 55.5     19.26000      1.19000     43.50000      0.30000      0.99200
0251 02 39 13.51 -34 19 59.9     19.37000      1.20000     69.70000      0.40000      0.99200
0252 02 39 12.19 -34 20 08.7     19.30000      1.14000     37.50000      0.30000      0.98400
0253 02 39 10.31 -34 21 02.0     18.90000      1.10000     90.50000      0.70000      0.49400
0254 02 39 26.65 -34 30 29.6     19.37000      1.26000     53.50000      0.60000      0.99500
0255 02 39 18.76 -34 29 32.9     19.29000      1.35000     52.60000      0.50000      0.99500
0256 02 39 21.64 -34 28 50.4     19.45000      1.25000     71.90000      0.50000      0.99000
0257 02 39 20.95 -34 27 08.5     19.23000      1.28000     53.20000      0.50000      0.99500
0258 02 39 19.93 -34 25 08.1     19.20000      1.10000     39.90000      0.50000      0.97300
0259 02 39 12.49 -34 27 55.3     19.25000      1.24000     45.50000      0.40000      0.98900
0260 02 39 12.79 -34 25 42.3     19.10000      1.27000     47.00000      0.30000      0.98400
0261 02 39 13.03 -34 24 43.2     19.27000      1.15000     45.10000      0.90000      0.96800
0262 02 39 10.78 -34 24 37.0     19.32000      1.25000     64.00000      0.30000      0.99500
0263 02 39 15.84 -34 23 50.8     19.33000      1.12000     36.10000      0.70000      0.97200
0264 02 39 16.00 -34 23 28.8     19.24000      1.20000     33.80000      0.70000      0.96700
0265 02 39 16.00 -34 22 38.1     19.10000      1.27000     66.00000      0.30000      0.99400
0266 02 39 29.99 -34 14 59.9     19.06000      1.36000     46.90000      0.50000      0.98600
0267 02 39 26.31 -34 16 34.9     19.42000      1.26000     49.00000      0.40000      0.99400
0268 02 39 26.76 -34 17 51.7     19.26000      1.19000     57.20000      0.30000      0.99600
0269 02 39 24.71 -34 19 58.6     18.93000      1.10000     57.90000      0.40000      0.98900
0270 02 39 19.66 -34 19 52.9     19.33000      1.18000     57.50000      0.50000      0.99500
0271 02 39 17.81 -34 20 42.6     19.21000      1.20000     27.90000      0.70000      0.90700
0272 02 39 16.59 -34 21 29.5     19.25000      1.20000     52.20000      0.30000      0.99500
0273 02 39 36.75 -34 17 54.9     19.35000      1.20000     67.30000      0.80000      0.99300
0274 02 39 35.27 -34 19 04.5     19.17000      1.14000     47.30000      0.50000      0.99400
0275 02 39 30.33 -34 20 30.8     19.32000      1.20000     61.80000      0.70000      0.99200
0276 02 39 26.15 -34 21 42.3     19.15000      1.14000     44.60000      0.40000      0.99000
0277 02 39 25.00 -34 21 51.1     19.32000      1.17000     63.40000      0.70000      0.99400
0278 02 39 24.16 -34 22 18.1     19.45000      1.25000     44.20000      1.00000      0.99200
0279 02 39 20.60 -34 22 23.9     19.24000      1.30000     63.30000      0.30000      0.99400
0280 02 39 40.21 -34 27 50.6     19.34000      1.31000     42.90000      2.80000      0.99300
0281 02 39 41.68 -34 26 48.2     19.17000      1.30000     62.10000      1.00000      0.99100
0282 02 39 42.84 -34 26 38.8     19.10000      1.01000     57.60000      0.50000      0.99800
0283 02 39 44.85 -34 23 56.6     19.37000      1.17000     66.90000      0.30000      0.99700
0284 02 39 44.77 -34 21 50.3     19.25000      1.24000     34.90000      0.40000      0.98500
0285 02 39 42.72 -34 19 48.5     19.11000      1.21000     41.30000      0.30000      0.99300
0286 02 39 43.84 -34 18 58.7     19.15000      1.21000     64.40000      0.50000      0.98700
0287 02 39 30.98 -34 29 23.0     19.27000      1.15000     76.10000      0.60000      0.98600
0288 02 39 25.31 -34 28 05.1     19.25000      1.20000     61.20000      0.40000      0.99500
0289 02 39 34.82 -34 27 26.1     19.18000      1.22000     49.50000      2.00000      0.99000
0290 02 39 24.99 -34 26 56.6     19.30000      1.11000     52.90000      0.60000      0.99400
0291 02 39 24.34 -34 26 25.2     19.03000      1.16000     42.50000      1.10000      0.98900
0292 02 39 35.43 -34 26 06.3     18.97000      1.27000     69.90000      1.10000      0.99400
0293 02 39 27.17 -34 24 48.1     18.90000      1.08000     41.90000      2.10000      0.98600
0294 02 39 30.68 -34 22 23.5     19.11000      1.25000     48.50000      0.20000      0.99300
0295 02 38 23.66 -34 16 38.5     18.67000      1.45000     68.50000      0.40000      0.97400
0296 02 38 36.70 -34 16 36.2     18.69000      1.25000     55.20000      0.40000      0.98500
0297 02 38 14.68 -34 26 07.8     18.60000      1.49000     69.00000      0.80000      0.96900
0298 02 38 16.53 -34 24 52.3     18.70000      1.34000     52.80000      1.10000      0.98500
0299 02 39 16.18 -34 19 51.6     18.84000      1.31000     40.70000      0.60000      0.98800
0300 02 39 08.98 -34 21 43.1     18.99000      1.46000     72.80000      1.50000      0.98900
0301 02 39 22.09 -34 21 34.3     18.78000      1.19000     53.70000      2.30000      0.99000
0302 02 39 02.34 -34 26 03.2     18.98000      1.26000     51.20000      1.80000      0.99500
0303 02 38 59.41 -34 26 01.7     18.99000      1.34000     49.50000      0.40000      0.99000
0304 02 39 28.87 -34 22 35.5     18.95000      1.23000     50.20000      0.40000      0.99500
0305 02 39 11.31 -34 29 50.7     18.94000      1.24000     62.00000      0.60000      0.99500
